filename,width,height,class,xmin,ymin,xmax,ymax
83_13_jpg.rf.64f6b0d4e60abe3e85f5db1d3253a317.jpg,640,750,neutral,22,185,474,675
94_32_jpg.rf.eb64aa25a45fd5de1d898c6d11666dbb.jpg,640,750,neutral,212,287,543,631
69_15_jpg.rf.2c4203362f9704ec11833a4bc4c680a8.jpg,640,750,neutral,100,183,521,661
103_22_jpg.rf.22c9b59a8f402d31fa2cc23300553391.jpg,640,750,neutral,26,148,485,719
135_15_jpg.rf.22d5b7c7f757434f15643fd8d2d274f1.jpg,640,750,happy,68,191,426,665
130_15_jpg.rf.91be70bdc46e5382e22b408708b9c2bc.jpg,640,750,sad,59,90,553,659
71_23_jpg.rf.0c868bc3f223f8a2df9ba446aaee64c3.jpg,640,750,sad,119,212,532,648
23_31_jpg.rf.498649efc371ef63ea81cdda78767cac.jpg,640,750,neutral,117,174,522,657
47_22_jpg.rf.ee777cc4046a4b39081dec37c9c13ba4.jpg,640,750,happy,57,139,558,678
39_4_jpg.rf.01908a5e9a380531efa2a9a767994d68.jpg,640,750,neutral,53,167,469,687
44_26_jpg.rf.069b09d612253ed02fc750395fe7533e.jpg,640,750,neutral,205,184,585,666
71_23_jpg.rf.fadb292d32176de09ef5ce8eaf82c966.jpg,640,750,sad,105,217,525,657
96_16_jpg.rf.202c5a7850d09d066cc8d978f5d2add5.jpg,640,750,sad,175,209,539,613
105_9_jpg.rf.0cd63d18c3714f252bc90f3e45fa0f25.jpg,640,750,sad,34,162,485,656
6_0_jpg.rf.1103bac495e9007dfd55e5a5d500246f.jpg,640,750,neutral,30,78,626,676
88_15_jpg.rf.3083d83367e4ed9fda5ad38b7f4ed798.jpg,640,750,happy,101,180,484,651
109_12_jpg.rf.04be68d1f7c11362223130b882e8efaa.jpg,640,750,neutral,68,190,455,671
39_4_jpg.rf.94974442fb44e8293f5c4a851bfad6f8.jpg,640,750,neutral,57,169,476,677
56_34_jpg.rf.d8a7aef32f7c724afda357058fc03e47.jpg,640,750,sad,197,245,546,680
124_34_jpg.rf.a98d0a97df7cde80be4dc75a9d953a0a.jpg,640,750,neutral,79,195,484,640
56_34_jpg.rf.9d99c33dc7bb551d52c40b028e574d70.jpg,640,750,sad,183,221,566,673
74_25_jpg.rf.3bfbe8cf9f6051f6f8035c0afc5f0e0a.jpg,640,750,happy,99,150,563,679
12_13_jpg.rf.be396997d116fc187d9410244c0d81b1.jpg,640,750,happy,34,68,569,701
92_22_jpg.rf.ae21623c23f627b44bbed85cf00dfed8.jpg,640,750,neutral,98,200,464,638
74_21_jpg.rf.c648b27adbdb6d45da02cf55114411e4.jpg,640,750,neutral,18,95,531,657
131_16_jpg.rf.f25c5d2746474839ca4cdc8bb87f0832.jpg,640,750,sad,85,203,541,669
52_27_jpg.rf.ee573e13cfb9bf69df283e7d48d7aa37.jpg,640,750,sad,99,230,401,632
92_22_jpg.rf.f9595fb65a8214ae807555360bd3b12e.jpg,640,750,neutral,109,161,580,686
95_4_jpg.rf.393a65eaf140ff2cd09957429b02a54d.jpg,640,750,sad,51,180,521,686
131_6_jpg.rf.85fdbebdd74508c62d28c911a950499b.jpg,640,750,neutral,101,179,540,635
73_18_jpg.rf.874bb1e6cc2edd7fb5d25fe6b4668692.jpg,640,750,sad,93,244,535,718
105_9_jpg.rf.03358db9c1b8e2a57f5e7cff2cbafcde.jpg,640,750,sad,150,168,632,688
15_9_jpg.rf.094fd08fb647000f7f52868a5042b1d6.jpg,640,750,neutral,124,153,517,658
69_15_jpg.rf.0b2fa9088f5548ae7fc0c6aa942a60d3.jpg,640,750,neutral,91,191,540,694
120_2_jpg.rf.7401c9167cc5be4c69fb857235b4b318.jpg,640,750,sad,58,188,481,647
4_16_jpg.rf.0c4c2d6fd5d65a8698039bab6a2c3909.jpg,640,750,happy,62,185,482,654
58_15_jpg.rf.fbd91a80339098789421e0dff5501bf2.jpg,640,750,neutral,119,230,515,668
43_29_jpg.rf.7904f46ca2f19df9a2996780bbc7d38b.jpg,640,750,sad,90,73,570,665
134_28_jpg.rf.e5a224978d9d55078a3b69ba5e1367ca.jpg,640,750,happy,164,169,618,674
103_22_jpg.rf.85c9d3f5b21663c24d164a038b9c0be4.jpg,640,750,neutral,134,63,640,708
12_13_jpg.rf.1bde93708b25b40d5c169df5d78fc509.jpg,640,750,happy,36,64,567,688
127_34_jpg.rf.4a7bba81da90ffcc495c52545ef2a5f5.jpg,640,750,sad,182,155,600,627
6_0_jpg.rf.1c5fd0394155baa07a41f7e93d2394bf.jpg,640,750,neutral,10,86,583,660
5_2_jpg.rf.a46d06f205ad042c2e0c020be13c1b68.jpg,640,750,happy,122,226,584,728
53_0_jpg.rf.061366fe53a74cd1f550430236d31f95.jpg,640,750,sad,56,186,422,664
76_17_jpg.rf.6056fea34151b749c3039860b19f8eb0.jpg,640,750,sad,75,161,523,671
85_18_jpg.rf.854470fb33f9f0724b7e4a533b10c333.jpg,640,750,sad,123,184,582,700
131_16_jpg.rf.417777f1453e4db471f883c20d4e1a82.jpg,640,750,sad,149,232,505,601
113_33_jpg.rf.ff510326e4515aa11f1d5dcda84cd152.jpg,640,750,sad,171,203,548,649
63_14_jpg.rf.571c57e313cb97c792e2c691e141558f.jpg,640,750,happy,154,189,492,651
120_2_jpg.rf.292e5b0e2333a193b7db0f036419e7b1.jpg,640,750,sad,65,192,476,639
83_13_jpg.rf.b7e16048c627b6b80339adc31ed805d8.jpg,640,750,neutral,193,235,537,627
111_8_jpg.rf.25110db6def8d7f8bf8706ed824ce43d.jpg,640,750,sad,98,261,392,635
1_25_jpg.rf.7525c9ebf8769a01eefdfedef42bc846.jpg,640,750,neutral,24,82,535,663
90_19_jpg.rf.66f3deec4fbbd04a7c6063ee0d61c718.jpg,640,750,sad,128,192,567,712
1_25_jpg.rf.0cb9e4cca5a552f032e0ef5c092b57df.jpg,640,750,neutral,0,25,572,692
69_15_jpg.rf.9bca4becb47fbb74f7d51bc64e68a80a.jpg,640,750,neutral,131,212,513,650
131_6_jpg.rf.e74dc31c6701791f8d9c67226115c414.jpg,640,750,neutral,130,209,536,633
11_7_jpg.rf.e6ac23764f1b035d2f88c00461ca9a03.jpg,640,750,happy,154,184,584,688
65_7_jpg.rf.a523c484dd05a3114d3445c8751e090c.jpg,640,750,sad,174,240,543,639
20_33_jpg.rf.c4e4432798841b2268fc04c9afd1fb2c.jpg,640,750,happy,80,175,533,703
74_25_jpg.rf.94393a1a300c11d2e603f997e1e130e4.jpg,640,750,happy,82,90,585,663
20_33_jpg.rf.5d0577c1d8d970a45b23e156904d1a24.jpg,640,750,happy,108,207,471,662
74_21_jpg.rf.a927e46acd600a15c92e9acfbeded3f5.jpg,640,750,neutral,90,203,455,632
6_0_jpg.rf.b9d05008a8dd770e505d02c9d5b0d0e4.jpg,640,750,neutral,100,155,568,626
91_19_jpg.rf.da6e535509b938f17f3d835b349c4d44.jpg,640,750,happy,140,214,509,653
23_31_jpg.rf.e6740112dc23d73528e37f2905a62558.jpg,640,750,neutral,125,185,498,639
113_33_jpg.rf.5a287459c38ddbb81a5d8882a247d12b.jpg,640,750,sad,188,210,532,625
9_18_jpg.rf.abe2a00175a38e1845147a38e3ac1424.jpg,640,750,sad,90,214,472,654
5_2_jpg.rf.20a7f9376299ebe3573965e96ce4ae7e.jpg,640,750,happy,163,184,620,675
47_22_jpg.rf.f44ba7b3b973ef9d18cd52c37e1bd3a7.jpg,640,750,happy,97,206,521,683
43_29_jpg.rf.842fd38cd1ee110acf369a9a9a4972f7.jpg,640,750,sad,47,105,563,702
117_5_jpg.rf.ce3c6c9ff10ec83a04503726e6eccda3.jpg,640,750,neutral,93,195,402,661
107_30_jpg.rf.844a476cb9aaaf84cdd5bfcc77111ef4.jpg,640,750,neutral,135,189,534,642
51_16_jpg.rf.9d1bfef7876d709ef52324c13f16cf69.jpg,640,750,sad,178,270,537,632
52_33_jpg.rf.d1727e8d531b0eefd252fcfb26ebf662.jpg,640,750,neutral,100,173,529,636
44_26_jpg.rf.dc6020e0b01b2f6a3705d6a1cbf2cc75.jpg,640,750,neutral,205,210,546,642
101_2_jpg.rf.d841d6ca05b90c1353e4c53c912c7984.jpg,640,750,neutral,80,149,513,654
51_12_jpg.rf.f4520434f27bc94545928eed11b846d4.jpg,640,750,neutral,173,201,553,636
51_1_jpg.rf.82564e5a350eb6c6ee8d3a67598b3372.jpg,640,750,sad,18,134,596,732
11_6_jpg.rf.192aa9980e10e1f9d8a73f516f9c323d.jpg,640,750,neutral,154,200,507,659
90_16_jpg.rf.ee3ce19931fa17660ee83262925d7cbc.jpg,640,750,sad,215,153,626,663
88_15_jpg.rf.e7e7ba11a3f8718521e076f7b2f887fb.jpg,640,750,happy,118,133,577,675
101_2_jpg.rf.407e65076788bbfe4eec3629be1b92e4.jpg,640,750,neutral,108,209,453,633
11_7_jpg.rf.b843332e58b3db072006111bf9cab773.jpg,640,750,happy,168,165,616,684
76_17_jpg.rf.d5792ebf5c4b4726bff3185f29b793b5.jpg,640,750,sad,155,204,504,637
47_22_jpg.rf.65d69e586fb70418fcd036267bba7527.jpg,640,750,happy,131,195,527,640
109_12_jpg.rf.17c026df8e08ab2fb8b8b641b1efa4e5.jpg,640,750,neutral,95,214,436,657
90_16_jpg.rf.5af6d36d517629c5818a5c42134d4ab9.jpg,640,750,sad,236,224,560,676
41_3_jpg.rf.4c57b4b2f07b690fa4447f859d16c8d0.jpg,640,750,sad,113,211,531,650
8_15_jpg.rf.490f48ebb35c7354dec17c76142d1437.jpg,640,750,sad,130,209,511,649
6_1_jpg.rf.8cb0bc4ff629e9851de1940c99d414ad.jpg,640,750,sad,98,203,457,617
90_19_jpg.rf.fb6fdab1989f4050bfb8757a23dc0a2a.jpg,640,750,sad,154,212,504,648
119_16_jpg.rf.d2e5591c35193e9dab2f6e965088eb96.jpg,640,750,happy,112,204,515,634
51_1_jpg.rf.a57ed2ad7fcd90858061e65af8a09699.jpg,640,750,sad,58,149,588,702
135_15_jpg.rf.b50a0df92dc35ea8eb56cccf8839d1df.jpg,640,750,happy,81,191,429,652
52_33_jpg.rf.5951dbb1595bef7d3366ffa9b566a7e3.jpg,640,750,neutral,65,158,543,671
87_28_jpg.rf.1f37026df372182c791d378a1aedbfd4.jpg,640,750,sad,102,114,595,700
127_34_jpg.rf.98038dfcbf2da91183ee7dda988790e0.jpg,640,750,sad,215,224,532,611
85_18_jpg.rf.d7c8ef9de54df779cfa7604d94d783b8.jpg,640,750,sad,98,208,460,642
96_34_jpg.rf.a62fd6ddc87c883e480dacd169fbc11e.jpg,640,750,neutral,125,200,496,609
94_32_jpg.rf.3ce4f2c3414f95c7813ea31a49feb6cb.jpg,640,750,neutral,187,276,597,698
53_0_jpg.rf.5a152111909ad919342722f948014175.jpg,640,750,sad,105,218,406,627
135_10_jpg.rf.10dc307ca4e3a04274bff3e138978a25.jpg,640,750,happy,142,189,506,650
42_34_jpg.rf.9059228ce99ad4042bdee05b5db409a8.jpg,640,750,neutral,76,161,568,704
116_31_jpg.rf.4c08ea6facd0bf3867640988e549edd5.jpg,640,750,happy,132,197,498,631
53_10_jpg.rf.304aae9b9e7bc4ba2ac10f795bd1f825.jpg,640,750,happy,138,197,501,655
44_4_jpg.rf.4ffec2eabb5fd3c3d26e4642301f7552.jpg,640,750,neutral,132,200,504,644
111_27_jpg.rf.6bb3e363091d5061c193c15d126e72ce.jpg,640,750,happy,87,224,446,678
78_22_jpg.rf.576b185f37b7b89d918fc5fc0d7f7404.jpg,640,750,neutral,91,156,524,656
79_20_jpg.rf.175a95d75e7a72caca69eaf4793907ff.jpg,640,750,happy,68,128,462,661
17_34_jpg.rf.9bfdbce7c9ceffbe64c417300a9c9a19.jpg,640,750,neutral,108,202,570,684
5_28_jpg.rf.679907f4e1fe7e8fedc46d53ef35fb71.jpg,640,750,neutral,68,180,561,695
96_16_jpg.rf.3a0b43829d696565a2380b5a844e8298.jpg,640,750,sad,56,189,512,679
3_20_jpg.rf.7ae44e4a4a5d44d45d486fda1d6a2be1.jpg,640,750,sad,126,190,546,646
51_16_jpg.rf.9ae2e931886bf545aacba91f50aa0862.jpg,640,750,sad,71,244,474,649
41_3_jpg.rf.44650f173ff4914b27501c2cb97537e1.jpg,640,750,sad,65,182,558,696
130_15_jpg.rf.8b1e313a8e635119452026c3df378432.jpg,640,750,sad,91,103,560,645
116_20_jpg.rf.9bae2fb6714b20094689e9ff6c5a1a97.jpg,640,750,neutral,95,178,528,661
27_29_jpg.rf.801c9ef5fb7223118f70df9b1a029725.jpg,640,750,sad,66,209,457,665
64_13_jpg.rf.36357da72febf7084dca0dffb5207643.jpg,640,750,happy,79,219,438,636
20_17_jpg.rf.d8a881c77d6e51ced5796c36bb5e915c.jpg,640,750,neutral,122,193,514,662
74_3_jpg.rf.28bba373a5c1001ed9b22df8f1edc865.jpg,640,750,sad,16,151,519,683
81_15_jpg.rf.c6250aba0c290ab90166b6bad5f6efc6.jpg,640,750,sad,129,188,536,680
120_32_jpg.rf.dbf7a35601b7b69d0b26f10db7aa0c82.jpg,640,750,neutral,38,162,444,665
26_6_jpg.rf.4b97c92bd64b34d41f1c7ab78cf61154.jpg,640,750,neutral,34,16,640,696
73_22_jpg.rf.03b613517998ae5d87eac3618cb62782.jpg,640,750,sad,108,239,553,700
131_9_jpg.rf.fe93e6275b1721c7d6d780be9c8b3e58.jpg,640,750,neutral,67,66,625,633
110_18_jpg.rf.25389ea0146cd97c25088d9d948f9b27.jpg,640,750,sad,6,85,610,706
27_26_jpg.rf.c6ad1235f063bffebe2b94cd02456dd3.jpg,640,750,sad,150,219,503,632
82_0_jpg.rf.d81dfe46ede9540e99a3747f36484af5.jpg,640,750,happy,156,213,589,732
57_20_jpg.rf.3d9627663ce09e1b29681466439974b9.jpg,640,750,happy,191,188,591,645
57_5_jpg.rf.3d44d8bee246c5d422cbd74ca1283929.jpg,640,750,sad,110,172,544,651
117_23_jpg.rf.0d28e8c1b8b3b6cf494e95a662500f76.jpg,640,750,neutral,189,199,537,638
59_23_jpg.rf.44b705569ef001754f0b4530516f0e77.jpg,640,750,happy,128,176,581,684
23_9_jpg.rf.4c98fb9407961ed5a515fe7781fd9534.jpg,640,750,sad,108,185,515,636
101_13_jpg.rf.7049125a8b0494a16d3eb62f7b6aa691.jpg,640,750,sad,65,188,498,671
102_1_jpg.rf.d54d6066b6c3dd4be8a072f61945c48e.jpg,640,750,sad,88,193,480,649
38_33_jpg.rf.15e2b4f223c27abbd32efa387d1a19eb.jpg,640,750,neutral,55,85,560,642
31_14_jpg.rf.e0eab4f66c6f546b07d974ac624ec30a.jpg,640,750,neutral,67,109,640,700
81_31_jpg.rf.21c8cff2ad38d51f73cc5c2f7e24c0df.jpg,640,750,sad,91,142,489,668
84_3_jpg.rf.9f8bb5e8d05380f75f498090a6130c33.jpg,640,750,happy,72,164,458,643
60_18_jpg.rf.42ec10d42802da4546fd5be63d4dc4a4.jpg,640,750,neutral,148,199,508,631
52_10_jpg.rf.f9c42c48b25c8a1c92f704bdcba478e9.jpg,640,750,sad,87,174,608,697
10_7_jpg.rf.b204caf9d4ac0785c101ca01a89fd713.jpg,640,750,sad,74,77,603,700
95_30_jpg.rf.3b080a97297e8a2c46f85fe8b74922b1.jpg,640,750,neutral,177,214,548,633
135_3_jpg.rf.5a51e7d891442bef5788f00e5ed51cc7.jpg,640,750,neutral,94,203,433,634
27_0_jpg.rf.73136903399e66bd2582d270566ba0dc.jpg,640,750,neutral,140,202,507,634
89_10_jpg.rf.f20d752816da1fffc51b44158c9ddbb5.jpg,640,750,neutral,56,156,525,690
31_24_jpg.rf.919ecd18a06824a24869fad16d3d95bd.jpg,640,750,happy,189,234,556,661
59_14_jpg.rf.92c71f4a93fc446dfef8eed911a370ad.jpg,640,750,sad,103,156,559,666
7_18_jpg.rf.dc987328a730b291ed8c60d2f2b533ab.jpg,640,750,sad,135,196,565,668
120_6_jpg.rf.2af2018a434df7c7971e858b17acb218.jpg,640,750,happy,107,212,570,703
102_1_jpg.rf.fba427e313460c8f2435779bd11a6e97.jpg,640,750,sad,126,169,574,672
18_18_jpg.rf.14c79be99288d9d31022a79df1383f1c.jpg,640,750,happy,43,120,551,702
45_7_jpg.rf.de2139647b638d272d96acc1d6452f42.jpg,640,750,sad,89,256,475,666
72_20_jpg.rf.5854b226b5d5d3e28c4cd1da4af2059f.jpg,640,750,sad,94,194,487,611
17_0_jpg.rf.33394b8dc92f867ae6e08d5d3faf3fd7.jpg,640,750,sad,78,167,579,690
132_10_jpg.rf.16cde792957b4f7c9862fe2122ea70dc.jpg,640,750,happy,91,186,427,646
132_23_jpg.rf.3ffff723766807bd224798c30e66e30a.jpg,640,750,sad,182,196,540,626
104_6_jpg.rf.b603b9111b88545f8da3ef9391a80472.jpg,640,750,sad,56,254,479,684
14_4_jpg.rf.576d350bd368bf9a0e3574537d329327.jpg,640,750,sad,98,231,429,633
89_10_jpg.rf.d40594c82a09a6ec9d8fefbebd1646da.jpg,640,750,neutral,49,148,497,673
18_2_jpg.rf.1f68146b3c96a8b42b3a5104b1e063c3.jpg,640,750,happy,81,145,504,659
57_20_jpg.rf.3c3f266da2bfe009f73b3f148cd2bb33.jpg,640,750,happy,51,157,478,645
32_9_jpg.rf.93d63e72c6fe74b41a75ed11cd556f11.jpg,640,750,happy,101,192,485,678
113_10_jpg.rf.a6adbf40f6c478e82247ed844755dde4.jpg,640,750,happy,75,177,536,726
27_34_jpg.rf.8d6ec6a13e2cb17d363c008b06610c8f.jpg,640,750,sad,98,219,425,620
101_16_jpg.rf.f82fc97912c09bc814ef737c6d62be44.jpg,640,750,neutral,109,158,584,680
101_13_jpg.rf.0709ee74a31c6ef7b7b60de10c980490.jpg,640,750,sad,187,217,541,632
109_9_jpg.rf.6257140070b670334787f8ea745eec78.jpg,640,750,sad,109,199,572,727
54_30_jpg.rf.2c7cde264fcbb16fee0ce57ddcc9d1c1.jpg,640,750,happy,110,167,512,675
82_0_jpg.rf.85de00307bda23e3dd51c1738be600d2.jpg,640,750,happy,66,186,509,706
112_1_jpg.rf.73efb03ccbe53bf7820a1bef64ef98bf.jpg,640,750,happy,4,144,492,685
3_0_jpg.rf.570ab848404e11bf6d322c0d8b8c9ff4.jpg,640,750,happy,107,167,574,676
65_10_jpg.rf.e17b4caae6f4eafe06ac4df841cfe3d4.jpg,640,750,sad,93,243,441,644
81_15_jpg.rf.992eb8e7701ee3cb12c7d3780abd1209.jpg,640,750,sad,142,197,507,647
18_13_jpg.rf.60d5dbf6ebecdd0389cd753fe7e67969.jpg,640,750,happy,91,134,547,677
126_31_jpg.rf.18ffeaed4ed331f2a71af4863ebde90a.jpg,640,750,neutral,110,162,567,671
17_10_jpg.rf.629258005e9f68490549d5fb23989c1e.jpg,640,750,sad,31,169,567,683
110_29_jpg.rf.6ffa3fb87909afa01fa0ac23710ad8b5.jpg,640,750,neutral,146,171,550,664
125_24_jpg.rf.991cb18ab5ae1c2c1fa7fdac5b19894f.jpg,640,750,sad,85,137,573,674
45_7_jpg.rf.c5e0b1ccb222748903140ca5a70425c5.jpg,640,750,sad,33,224,462,679
51_5_jpg.rf.679e5a85d429f1e90f9e4f63aef4fe7f.jpg,640,750,neutral,83,119,582,643
6_23_jpg.rf.794ddf96a3032713fcdce7054c2aeac4.jpg,640,750,happy,78,176,476,631
81_31_jpg.rf.395e7af13f272c22e84f0446fecfac4a.jpg,640,750,sad,93,170,466,663
57_5_jpg.rf.e5c715aba2c289096fe0456c087ec92d.jpg,640,750,sad,97,174,536,664
19_5_jpg.rf.06c245ab6b966b99151125f26811f21f.jpg,640,750,happy,180,201,553,643
124_5_jpg.rf.6dbda2c3c0bbcd9e8a194fa84c1385a5.jpg,640,750,neutral,100,211,453,625
21_8_jpg.rf.4ad1d437e669f9d1e475dcd5f51171ab.jpg,640,750,happy,96,122,584,703
68_6_jpg.rf.12fe53534a2e920e52cc95fd826e9d5c.jpg,640,750,sad,111,178,553,670
60_21_jpg.rf.14fda426cda07fe726d8e1e2d0d073cc.jpg,640,750,sad,166,219,576,728
59_14_jpg.rf.60c6d966dbd5c2d07f0beb964e7a0adf.jpg,640,750,sad,141,196,510,634
135_2_jpg.rf.467dde6f0a0d3e2fd354e63724d8307d.jpg,640,750,sad,138,173,605,702
63_7_jpg.rf.60fb915160ecfc9d4902c535faa346e7.jpg,640,750,happy,201,197,555,642
90_14_jpg.rf.b6502f3efc56e1f0d2d9583fd3f13ee9.jpg,640,750,neutral,196,189,576,678
66_3_jpg.rf.6f6cafcd68f55ec773dad1de33942d33.jpg,640,750,sad,147,213,519,612
43_33_jpg.rf.efed24c7f4a61fb1ff63e030c67185cd.jpg,640,750,neutral,99,184,559,668
7_18_jpg.rf.34b3096984a8e089d90b2407c93bd999.jpg,640,750,sad,172,214,544,636
107_24_jpg.rf.db5ed4c6a525eb8b8dd16e4a5dbb1efb.jpg,640,750,neutral,78,204,472,674
52_23_jpg.rf.91dbccab2c07c86cfce2505a11fb7d00.jpg,640,750,sad,127,243,534,684
103_12_jpg.rf.569d44a6c38d9e1139fb17e87fb859bd.jpg,640,750,sad,87,93,559,643
110_18_jpg.rf.ab02caf21765d471201d554a68e02ffa.jpg,640,750,sad,53,118,562,645
59_21_jpg.rf.26ecf05e0b8cdc7699705dd0ac378b8b.jpg,640,750,happy,95,144,532,677
77_5_jpg.rf.4274d65093aec45028a2344eb2d12629.jpg,640,750,neutral,5,119,540,687
57_5_jpg.rf.3c9381651c253ffdc8ec5d4b194c3318.jpg,640,750,sad,143,205,499,619
84_1_jpg.rf.527b07cd723ce934f73c3102998c7ad2.jpg,640,750,neutral,15,0,640,698
14_6_jpg.rf.76081810cdbe7169390633863319279f.jpg,640,750,happy,93,223,438,657
22_23_jpg.rf.0fd78985ba9879024be402155952c37b.jpg,640,750,happy,76,201,437,679
84_17_jpg.rf.203d57b6974f5cf0120f2fbb9fc767e7.jpg,640,750,neutral,0,70,581,698
70_22_jpg.rf.f0740d352f880b833add8b078e4abb08.jpg,640,750,happy,80,136,567,687
59_23_jpg.rf.6552a90ec92560038e3edbb479b2ec47.jpg,640,750,happy,178,230,540,654
80_25_jpg.rf.c3e0b5545305ed75b16738bf6b6aeb89.jpg,640,750,sad,49,132,524,686
74_1_jpg.rf.f5f52fac1a4f81a6d0fb7aef757c69cc.jpg,640,750,happy,84,185,473,657
25_14_jpg.rf.e5653de46ddc05c1ed598cc7bc7d8788.jpg,640,750,sad,48,186,463,653
109_16_jpg.rf.5999dea6b3e2505884d8aa1efe2fea5b.jpg,640,750,neutral,102,214,503,686
79_5_jpg.rf.4fb8304a3ed203bbb833af02066c6482.jpg,640,750,happy,147,165,514,653
52_10_jpg.rf.62e5fc6a86ef6a3b02f361330875b7c3.jpg,640,750,sad,29,175,515,663
69_31_jpg.rf.d94dbd42ed516879ee8aac4cbc227358.jpg,640,750,sad,115,167,578,684
101_23_jpg.rf.1d306bec682a68bda2426b5a6c9e3995.jpg,640,750,neutral,179,205,540,628
73_22_jpg.rf.23667559e440e34ef4271c45c88c748a.jpg,640,750,sad,164,243,540,636
36_6_jpg.rf.0416ff40f4e837b603786e3ce49fc0df.jpg,640,750,happy,175,232,561,672
135_34_jpg.rf.f3672518788d9a09e0e5ce5669e194c6.jpg,640,750,happy,42,144,489,673
46_32_jpg.rf.9ca3505e97dc15fd760b3e4122e8bd31.jpg,640,750,happy,78,136,560,689
78_21_jpg.rf.717746a0bed16f0f44d49d59295147b5.jpg,640,750,sad,130,188,516,637
91_12_jpg.rf.7d8c94c0f9b1366424357fd8ea140d52.jpg,640,750,sad,152,193,570,674
102_1_jpg.rf.6292021f62780d213d17bbb6b81bcce1.jpg,640,750,sad,96,210,450,630
15_1_jpg.rf.57a937d37040a6bb445ee5a7e2dca0da.jpg,640,750,neutral,64,181,472,690
64_13_jpg.rf.ee623b7651e40671f1a6b3c9ef7d7007.jpg,640,750,happy,23,166,471,659
101_6_jpg.rf.01da50b0f853cfe311acfc87123e37dd.jpg,640,750,sad,197,210,544,663
68_29_jpg.rf.a5e183767b82e48a8657aa1495595b96.jpg,640,750,sad,108,197,533,655
139_25_jpg.rf.86b766f2fed108c24fc8aa437220180b.jpg,640,750,happy,32,104,515,676
65_10_jpg.rf.029bf291d097bcd3f4999e857d63381f.jpg,640,750,sad,175,223,568,667
84_31_jpg.rf.fd583ec5fd51d94ea89ded557aaba922.jpg,640,750,sad,148,125,560,649
139_30_jpg.rf.b23d74ee0bd74abbe00165edb6527af2.jpg,640,750,happy,22,149,475,664
30_28_jpg.rf.8a907e6011eab078969ee6705b3c5f6e.jpg,640,750,sad,109,156,570,697
14_6_jpg.rf.39491745cbc13380269c21392ba9d153.jpg,640,750,happy,169,136,640,676
117_23_jpg.rf.a4be4d9e62b9c52d526870eeb10c434d.jpg,640,750,neutral,133,125,571,655
72_20_jpg.rf.153137c5f7d830a43365b250a5339c40.jpg,640,750,sad,190,225,534,592
125_31_jpg.rf.6317bc04269b7324e32c5787222db26d.jpg,640,750,happy,54,138,584,741
82_0_jpg.rf.2e9336d0bed4aa0f1b07db2a249cb91a.jpg,640,750,happy,183,213,542,654
108_33_jpg.rf.0c1daa7fa0532d501b2853bdade89207.jpg,640,750,happy,66,133,544,676
106_14_jpg.rf.002addf23f987f77c88b2d6b6fce8d43.jpg,640,750,happy,81,175,561,692
59_15_jpg.rf.36ebde6b7aad4aaf48e915e84b807abb.jpg,640,750,neutral,69,72,640,686
72_20_jpg.rf.baf6abc8d8a58391df08e383df5c1ea7.jpg,640,750,sad,62,168,481,607
73_22_jpg.rf.613d3fcc82c42a97264e9e073c11b6df.jpg,640,750,sad,159,231,557,646
45_7_jpg.rf.9c25d0cf85985ad099cdb2c23efd2bfe.jpg,640,750,sad,102,268,444,638
101_34_jpg.rf.bfd3a5257308ade52f297015c27f750d.jpg,640,750,happy,29,161,532,724
107_29_jpg.rf.ca6d6702787e622cb2de209b468a482d.jpg,640,750,happy,38,146,542,712
22_10_jpg.rf.0b6e101111c870791c5cde46d3a68258.jpg,640,750,neutral,38,54,613,684
67_5_jpg.rf.9f8ea1c913b34b841c20d1a5c8efedb0.jpg,640,750,happy,110,196,451,662
117_31_jpg.rf.f00ebe70692580269b825f159028381c.jpg,640,750,sad,139,153,611,685
129_14_jpg.rf.46f82ea9e929e0216c0a30976bcf309b.jpg,640,750,happy,98,205,463,645
67_5_jpg.rf.da784756844419c39f7f388cae12ca43.jpg,640,750,happy,128,147,596,716
116_15_jpg.rf.460bbd0273c5c9760a843e746a0bb422.jpg,640,750,neutral,158,160,590,709
98_10_jpg.rf.efbeace835b0d1b95110ed19d971d203.jpg,640,750,sad,86,147,577,688
18_18_jpg.rf.c3e29498a099e3f358ca981eb48eeda3.jpg,640,750,happy,95,177,476,653
118_9_jpg.rf.64e9ba61d20c547c38a10fa21c52d896.jpg,640,750,sad,65,220,573,733
1_1_jpg.rf.b783d93d49c9f04ce97058025a67c941.jpg,640,750,neutral,55,151,618,746
17_11_jpg.rf.2db36da03a1ee8e6ebdf42ce8de1f3d0.jpg,640,750,neutral,60,197,544,708
1_23_jpg.rf.2e9639b859b92ad8be6f6aff65eb46d6.jpg,640,750,sad,56,113,547,717
14_4_jpg.rf.8ac08dc15c13ef4303d69a8d15f53be6.jpg,640,750,sad,69,194,439,637
107_18_jpg.rf.5172d253d8ce32938e65328b02304d8f.jpg,640,750,happy,137,176,538,646
51_30_jpg.rf.9bcc3d5903d1560865761bb137d169dc.jpg,640,750,happy,37,233,465,687
17_11_jpg.rf.c1b5a59532e426f767e3a30d56bb8455.jpg,640,750,neutral,166,231,541,638
96_15_jpg.rf.4fe6d71dde9204d92d8fcf369b08fe91.jpg,640,750,sad,145,186,558,646
